text,Optimistic,Pessimistic,Sad,Surprise
؛ ؛ أقسى شعور يراودك وأنت مخذول إننك على كثر الوجع كنت طيب,0,0,1,0
الحماس كله مدريدي... بس القلب شوي شوي يقول بوفون بيستاهل 💙\n#هلا_مدريد,1,0,0,0
عاوزة فرحة تخلينا نتطنط كدا 💔 😭 انا بقيت بائسة خالص 💔,1,1,1,0
@O_8ee \nكفي يانفسي عن الوسواس وانكفي \nوابليس لايدخلك و الشك يحلالي\n\nلو اني اعرف صدور الناس وش تخفي \nثلثين عمري بتمه عايش لحالي,1,0,1,0
عندي عتاب ودمعتين وملامة وعندي أمل انه اذا غاب بيعود,1,0,1,0
توقع كل الاطراف ضد ميسي ولا تستبعد اي شي حتى وان كان باريسي #مرعبهم,0,1,0,0
عشت صباح كئيب جدا لدرجة للآن عيوني مصدعه طيب خليها حزينه النهاية بس مو للهدرجة :( #karasevdafinal,0,1,1,0
@Lemo24398079 مش انسان اللى يعمل كدا  مناظر مروعه للاطفال,0,0,1,0
بس اللي بقيت بشوفه ده مش غيرة دي غيرة مع شك مع تخوين مع حاجات كده زفت يعني تدمر أي علاقة ف الدنيا,0,1,1,0
غيظ من فيظ هؤلاء القوم يعيشون حالة انكار فريده من نوعها تصريحاتهم اصبحت مثيره للسخريه حتى على المستوى الدولي,0,1,0,0
يارب ارحمنا من احساس الفقد تعببت خواطرنا,0,0,1,0
#ساعه_استجابه يا رب أعزني ووفقني في ديني وعلمي ومالي يا رب أمد لي السعادة والصحة وارزقني زوجة وذرية صالحين بارين ووفرة في المال,1,0,0,0
@maryam_jood45 @Muhannad__1992 مو ناقصين رعب تكفين 😱,0,1,0,0
يا ترى وين هي الآن وماذا تصنع؟ هل تزوجت؟ هل هي معنا في تويتر؟ هل ستتذكرني؟ هل ستعرف أنني لا زلت على ذات الناصية أنفث سجارتي وضجري.,0,1,1,0
سبحان الله #رضى الوالدين له سحر عجيب,1,0,0,0
زعلان مالي حظ انا مشكلتي طفران ولا تلقين البنات يتطايحون عندي,0,1,1,0
#مجروحه بتعشق #متشائم متوقع إيه غير #بؤس شديد 😶 ☹️,0,1,1,0
مشجع هلالي غاضب : في زمن العجب والعجاب وزمن الغرائب وزمن طرائف كرة القدم يبقى ياسر القحطاني المعطوب ويرحل ناصر الشمراني هداف الهلال اسيويا,0,1,0,0
دارى #دموعك مش مستهلة #تبكى لو كل الناس #هتمشى جواك واتر هيفضل #يحكى ويشكى 🙁,1,0,1,0
قرب العيد ومعاي اصحاب يشبهون نعيم الجنة كل عام وانتي معاي وكل عام وانتي فرحتي❤️,1,0,0,0
ان شاء الله تكون كل ايامك سعادة و فرح ♥️,1,0,0,0
@moe_l_ السعاده مش طموح دي حاله او اُسلوب حياه ولحظات بنعيشها,1,0,0,0
و الله وجعيني اليوفي الزح..  مش هكي,0,0,1,0
@rico4_ والله شايلة هم الكآبة وضيقة الصدر من الحين كلها ثلاث ايام العيد وبعدها مدري وش يصير النفسية تقلب,0,1,1,0
كل سنة و كل الفريندس اللي عندي طيبين سوااء اعرفك اوو معرفكش وعيد سعيد عليكم وعليناا ان شااء الله 😍 👐 #فرحةة_ليلةة_العيد 😘,1,0,0,0
تلعب على الحبلين وتقول مظلوم هذي نهاية دربك اللى مشيته 💙,0,1,0,0
ياخي تويتر سار يجيب الهم كله مشاكل و سب والبنات يرمون عالشباب والعكس كرهت امه اقسم بالله,0,1,1,0
أسف جدا على كبريائي وتعجرف غروري أسف على لساني وحدة كلماتي على غضبي المفاجئ,0,1,1,0
كل ما تبئى طيب وغلبان وبتخاف على مشاعر الناس كل الناس دول حيدوك على أفاك,0,1,1,0
@dammam1974 هذا شخص مافيه مثله اثنين اتوقع ..جمال حنيه رومنسيه وش احكي وش اخلي💔💔💔,1,0,0,0
#دعوة_لولي_العهد_محمد_بن_سلمان انا متفائل انه راح يقود المملكة ل مستقبل مشرق بأذن الله كان الله معك في اي خطوه وقرار تتخذه,1,0,0,0
لن انسى ارتجاف شفتاي عند تقبيل جبينك البارد نظرتي الأخيرة لك و بكاء قلبي المستمر جمعني الله بك في جنته يارب أختي فقيدة قلبي#اروى_الحمدان 😔 💗,0,0,1,0
ضعيفه انا قدام تعب جدتي ودموعها والله ضعيفه وجدا,0,0,1,0
اكره شي لمن تكون لوحدك و فجاه عينك تدمع من غير اي سابق إنذار او سبب تكذب على نفسك فيه 💦 👁,0,0,1,0
@F1408a هههههههههههه\nالله يسعدك أم حمود ضحكت من قلب..\nصباحك #سعادة ي الغلا,1,0,0,0
ألا أيها الليل الطويل ألا انجل بصبح وما الإصباح منك بأمثل #يأس,0,1,1,0
حمدالله ع راحه البال الي قع اعيشها هالفتره❤️ 💕,1,0,0,0
طيب تجاربهم المرعبه هذه ما طلعت شي للعلم الحديث,0,1,0,1
احمي عائلتي يا الله من حزن يسكن أعينهم و من خبر يقطع طريق سعادتهم و من مرض ينزع صحتهم و من هموم الحياة و اوجاعها,1,0,0,0
@Salem309 @ch_cake ربنا يسعدكم ويهدى سركم .. ويا سيدى ايوه قول عشان ندعيلكم ونبتهج قليلا بحكايات حلوة كدا,1,0,0,0
أتمنى من كل الناس أما أموت محدش يجي الجنازة أصل بحب أمشي لوحدي \n#هستيريا_عاقل,0,1,1,0
@I_9mile شف المحنة الي بتجي تحت هالمقطع👎👎,0,0,1,0
@WadhaMa3yoof ضحكتج هذي تقول : أنطرني ، خل اروح انا بالاول بعدين اشوف موضوعك,0,1,0,0
ياحزني اللي ممتليئ وسط صدري.!🖤\nاذا العمر هذا أوله .. وش أخيره.؟؟\n.\n#حزني_أنيق,0,0,1,0
انت خليك اضحكي علي نفسك وكذبي علي الي حولك وكملي في تصرفاتك الجبانة ولفي ودوري هنا وهناك ندمان اني عرفت واحدة كدة في يوم,0,0,1,0
أن تستيقظ بعد ليل طويل من البكاء على صوت امك تخبرك بأن رحلة العمرة بعد غد بدون سابق إنذار و أن لا تشغلي بالك بالقدوم لرؤيتي شعور خرافي 😢 😢,0,0,1,1
@OMAGMT @imazizz @Ess_jeddah28 \n\nتمثيييييل واضح\nشف الدقيقة 3:30 \nوجه البنت تبع لجنة التحكيم مكشر (غضبان) من قبل ما يقول لها كشري (اغضبي),0,1,0,0
مع هالمساء فرحة سعادة بسمة عافية يجعلها ربنا عني وعنكم ما تغيب ✍ 🏻,1,0,0,0
من الطبيعي إنه يكون في ارتباك أو خوف لدرجة الهلع في نبرة صوت المعزبة بمثل هالموقف لكنه مفقود بهالمقطع,0,0,0,1
@na00011 @SamtiSaad انت انسان  تعرضت لواحد منسم   ضروري ترد عليه     الحمد لله و الشكر  الاشكال هذي من البشر لا يرد عليها  باي,1,0,0,0
لا شيء أجمل من غسل الحزن بإبتسامة وإطفاء الضيق بالاستغفار ابتسم ليس بالضرورة فرحا وإنما ثقة وتفاؤل بأن الله لن يخيب ظنك 🌺 صباح التفاؤل,1,0,0,0
بحة صوتك تمليني رضا,1,0,0,0
مكه والمدينه العمره والحج أنحرمنا منها عجايز وشيبان واطفال أرهبتوهم اللهم أكفنا شر كل من عاون اليهودوالنصارى عليك بهم يالله #تعلمت_من_الحصار,0,0,1,0
انت شايف كده الكلب ده مكمل يا شوقي وراه اسرائيل و بينفذ اجندتها بالكامل بيموتوا مصر بيخنقوها #حسرة,0,0,1,0
@siniora_khateeb 😰😱😱😱 فراق مين ع مين,0,0,1,0
الشعور المتبادل بين قلبين بتحسه لما تحس ان فيه حاجة مغطياك او حضناك كدة 💔,1,0,0,0
في ظل بياعي الگلام و أصحاب المگاتيب المستنسخة شد قبضة يدگ على من يملگ #الحس_السادس و يقرأ #غصة حروف الوجع حين تقول إنگ : بخير,0,1,1,0
أحيانا بعض الكلمات يكون ثمنها عمر كامل من الألم لغيرك فانطق جمالا أو لا تتكلم خير شر,0,0,1,0
"اتمنى فصلهم من الجامعة ومعاقبتهم همج الله ياخذهم يعني كذا مرجله كلكم على واحد مثل ""الكلاب المسعوره "" #ضرب_دكتور_في_جامعه_الملك_خالد",0,1,1,0
مش لازم ترتبط عشان #تفرح 😍 مش شرط عينك تلمع عشان #بتحب 💞 دا ف ناس وجودها ف حياتنا #بينورها حد يفرحك ويسمعلك من غير ما #يزهق #صداقة_حلوة_بزيادة,1,0,0,0
#رمضان_في_رابعة يعني حب الخير لناس نت متعرفهمش بس البهجه والامل الي كنت في اعلي درجاته كانت بتخلينا طايرين في السما من الفرحه,1,0,0,0
#بهجة_٢٤ ٣٩ دكتورة فاتن 😍 😍 💚 إلهي يسعدها على اللطافة اللي تملكها تجيب السعادة و الله :),1,0,0,0
كآبة لا 😐,1,0,1,0
صور انهارده مُبهجة 💕💕,1,0,0,0
مش مسامح منة شلبى ع اللى هى عملته فى واحة الغروب 😤,0,1,0,0
#حسرة كم كنت اتمنى ان تعيشي هذا اليوم معي في جو عائلي كما كنت في السابق اسرد لكي كل المستجدات لتفاصيل يومي وعائلتي,0,0,1,0
اشتريت للعيال حلويات وهدوم  العيد \nاشتريت اللحمة بتاعة بعد العيد \nاشتريت علف الحيوانات في المزرعة \nعليا النعمة ولا اشتريت حاجة لنفسي \n😢😢,0,1,1,1
وقت يجي الفرح #افرح حتى لو لحظة لانك ما بتعرف امتى يدق الحزن بابك اصبحنا واصبح الملك لله 🌷 😍 😊,1,0,0,0
اكثر شيء يزعجني لما احس ان خاطري زعلان بس م ادري ايش السبب 🚶 🏻,0,0,1,0
كان الحلم دوله خليجيه واحده فأصبح الحلم كابوس #كلنا_قطر #كلنا_تميم,0,1,1,0
@iRa3awi لا فعلا محبطه خلصت تكن :(\nمدري ايش اسوي :(,0,1,1,0
(من يشتكي سرعة الانفعال يضبط صلاته حتى تنضبط انفعالاته) (إن الإنسان خلق هلوعا*إذامسه الشرجزوعا * وإذامسه الخيرمنوعا*إلاالمصلين),1,0,0,0
#حائل #حكم #تفاؤل #سعاده #راحه كونوا دائما متفائلين ف 💝 ربنا 💝 -عزوجل- عند حسن ظن عبده به 😊,1,0,0,0
17 | رمضان 🌙 ✨ ؛ يا الله دهشة جميلة ؛ فرحة بلا إنتظار راحة بال من حيث لا ندري و لا نحتسب,1,0,0,1
فيني وجع مدري غصه بالضلوع والحزن جاني رغم اني ما ابيه احتاج ب هاللحظه افضفض بالدموع من يسلفني حظن ابكي عليه,0,0,1,0
عيش رامي كل حاجة على ربنا،احسبها وسيبها على الله\n#القلق ده #وهم بتحط نفسك فيه كإنه هيحللك الدنيا وهو في الحقيقة سجن بيمتص منك #الحياة,1,0,0,0
@najwakaram نتخطى الحزن مش لاننا مانشعر فيه ، لاني مابحب غيري يحس فيه. دُرر💎 يانجوى وهيدااااا حكييييي 👏🏻😍,0,0,1,0
